product_name,product_id,category,text,rating,filter_rating,user,date,seller,likes,aspects,sentiment
Airpods 2 Nesil Kulaklik,6405631,Kulaklık,"Hızlı teslimat , ürün sorunsuz elime ulaştı gayet güzel paketlenmişti satıcıya teşekkür ederim 🙏 ses kalitesi vs çok iyi apple kalitesi zaten 👍👏",5,5,Binnur A.,2024-05-13,mobiloom,0,KARGO|MEDYA,POZ
Airpods 2 Nesil Kulaklik,6405631,Kulaklık,Mükemmel geldi ses kalitesi efsane ve telefonla da güzelce konuşuluyor,5,5,M** H**,2023-11-25,MediaMarkt,0,KARGO|MEDYA,POZ
Airpods 2 Nesil Kulaklik,6405631,Kulaklık,Çok güzel bir kulaklık uzun süre de şarjı gidiyor çok beğendim,5,5,E** S**,2024-10-03,Trendyol,0,BATARYA,POZ
Airpods 2 Nesil Kulaklik,6405631,Kulaklık,"Ses kalitesi, kullanım rahatlığı içime sindi. Tavsiye ediyorum, tereddüt etmeden alınabilecek bir ürün.",5,5,A** Ç**,2023-05-26,Trendyol,0,MEDYA,POZ
Airpods 2 Nesil Kulaklik,6405631,Kulaklık,2 tane aldım ikiside orijinal ses kalitesi çok iyi çok güzel telefonda karşıdakiyle konuşurken yan yana gibi mükemmel satıcıyada erken teslimat için çok teşekkü,5,5,Nejla K.,2023-08-12,SARAY TEKNOLOJİ VE İLETİŞİM,0,KARGO|KALITE|MEDYA,POZ
Airpods 2 Nesil Kulaklik,6405631,Kulaklık,Bu satıcıdan 2 kere aldım çok memnunum ürün kesinlikle orijinaldir,5,5,b** k**,2024-10-09,ELF TEKNO,0,GENEL,NOTR
Airpods 2 Nesil Kulaklik,6405631,Kulaklık,Çok iyi ve nazik bir satıcı ilgisinden dolayı kendisine teşekkür ederiz komutanım,5,5,e** a**,2023-12-18,CRATOS İLETİŞİM,0,HIZMET,POZ
Airpods 2 Nesil Kulaklik,6405631,Kulaklık,eşime aldım gayet iyi ve kullanışlı,5,5,s** ş**,2024-06-12,Trendyol,0,GENEL,POZ
Airpods 2 Nesil Kulaklik,6405631,Kulaklık,2 sene önce de yine burdan almıştım fakat kardeşim kaybettiği için yeniden almak zorunda kaldım. Aşırı memnunum şimdiye kadar bir problem yaşamadım,5,5,Gözde S.,2024-09-03,Teknosa,0,GENEL,NOTR
Airpods 2 Nesil Kulaklik,6405631,Kulaklık,Yaklaşık 2 aydır kullanıyorum. Çok memnunum. Telefonum samsung a73 bağlantıda problem yaşamadım.,5,5,İ** O**,2024-01-15,MediaMarkt,0,GENEL,NOTR
Airpods 2 Nesil Kulaklik,6405631,Kulaklık,Ses kalitesi baya iyi apple ile tam uyumlu bayıldım,5,5,N** D**,2023-11-07,Trendyol,0,MEDYA,POZ
Airpods 2 Nesil Kulaklik,6405631,Kulaklık,Orjinal 2 aydır kullanıyorum gayet memnunum,5,5,T** U**,2024-07-09,Trendyol,0,GENEL,NOTR
Airpods 2 Nesil Kulaklik,6405631,Kulaklık,severek kullanıyorum sarjı iyi gidiyor,5,5,A** B**,2025-01-09,VATAN BİLGİSAYAR,0,GENEL,POZ
Airpods 2 Nesil Kulaklik,6405631,Kulaklık,Paketleme gayet iyi ve kargo hızlıydı ürün sorunsuz geldi ve sorunsuz kullanıyorum,5,5,S** D**,2023-07-09,Trendyol,0,KARGO,POZ
Airpods 2 Nesil Kulaklik,6405631,Kulaklık,Beğendim hediye olarak almıştım. Güzel,5,5,E** D**,2024-02-10,Teknosa,0,GENEL,POZ
Airpods 2 Nesil Kulaklik,6405631,Kulaklık,Daha önce kardeşime almıştım şimdi kendime aldım. Hızlı kargo ve sağlam paketleme. Teşekkürler,5,5,E** E**,2023-07-26,Trendyol,0,KARGO|KALITE,POZ
Airpods 2 Nesil Kulaklik,6405631,Kulaklık,Çok memnun kaldım harika kulaklık,5,5,G** D**,2025-01-15,SiriusTicaret,0,GENEL,POZ
Airpods 2 Nesil Kulaklik,6405631,Kulaklık,Ürün orijinaldir eşime hediye aldım çok beğendi,5,5,T** G**,2024-05-21,Trendyol,0,GENEL,NOTR
Airpods 2 Nesil Kulaklik,6405631,Kulaklık,Ürün orjinal paketlemesi de güzeldi hızlı bir şekilde elime ulaştı,5,5,G** D**,2023-12-23,BittiBitiyor,0,KARGO,POZ
Airpods 2 Nesil Kulaklik,6405631,Kulaklık,Gayet güzel ve minik. Kulak üstü kulaklıklarım çantalarıma sığmadığı için aldım. Ses kalitesi de güzel.,5,5,B** N** Ç**,2023-12-15,MerSel Teknoloji,0,MEDYA,POZ
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Ürün arızalı geldi değişime gönderdin servise gönderdiler servis kutudan çıkan garanti tarihi ile Apple‘daki garanti tarihi aynı olmadığı için onarım yapmıyor g,1,1,O** Ö**,2026-03-05,MediaMarkt,1,KARGO|HIZMET,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Ürünü mayıs ayında aldım garantisi Ocak ayında başlatılmış ancak konu ile ilgili muhatap bulamıyorum.,1,1,yesil y.,2025-05-24,Trendyol,2,GENEL,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Kulaklık seri numaraları farklı,1,1,B** D**,2025-05-06,Trendyol,3,GENEL,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,ürün güzel gayet klasik apple kalitesi ama paketleme ozensiz patpata bile sarılmamıs kargocu abi ulasamayınca balkona atmis sagolsun sans eseri calisiyor resmen,1,1,N** S**,2025-03-26,Trendyol,13,GENEL,POZ
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Airpods 4 kulaklık aldım bugün geldi.. mağazanızsa made in china yazıyor gelense vietnam arkadaşlarım menşei vietnam ürünlerden dolayı problem yaşayıp iade etti,1,1,Derya S.,2024-12-21,Troy Apple Yetkili Satıcı,3,KARGO|HIZMET,NEG
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Kesinlikle almayın asla önermiyorum sipariş ettim sol kulaklık cızırtılı geldi bazı müziklerde belli oluyordu ama fazla basslı müziklerde belli olmuyordu ve sür,1,1,Ege K.,2025-06-14,Trendyol,5,KARGO,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Yorumumu güncelliyorum Sesi kaliteli olabilir ama kesinlikle kulağı küçük bayağı küçük insanların alması gereken bir kulaklık hareket etmezsem kulağımdan düşmüy,1,1,Ozan A.,2025-11-27,CRATOS İLETİŞİM,3,KALITE,POZ
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Ürün geldi bağlantı sorunu yaşıyorum ve kulaklıkla müzik dinlerken kulaklığın içinden ses geliyor bunu söylediğim halde servise gönderin diyorlar ben sıfır ürün,1,1,F** K**,2025-01-02,NicGsm,3,KARGO|MEDYA,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Kulağımdan sürekli düşüyor. Alalı 2 gün oldu ve kullanmayı bıraktım. Airpods 2 kullanıyordum ve hiç düşmüyordu. Kulak deliği epey büyük olmayanlar almasın.,1,1,F** Z** K**,2025-05-15,MediaMarkt,5,GENEL,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,"Sadece patpata sarılıp gönderilmiş 😒.Kutuya bile koyulmamış.Kulaklığı denemedim henüz,umarım sorun yoktur ve orijinaldir",1,1,M** A**,2025-10-03,erateknoloji,0,GENEL,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Bağlantıdan sürekli düşüyor! İadee!!!,1,1,B** B**,2025-01-09,GpnTeknoloji,3,GENEL,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Kargo kutusu içinde hiçbir patpata ya da koruyucu malzemeye sarılmadan gönderildi. Sanki manavdan elma alıyoruz işinizi düzgün yapın,1,1,**** ****,2024-12-07,Teknosa,13,KARGO,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Kargo çok uğraştırıcıydı 1 haftaya teslim edildi ürün şuanlık güzel fakat garantisi tam 2 yıl olarak gelmedi,1,1,M** Ş**,2025-03-24,ALDIMGİTTİ,1,KARGO,POZ
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Ürün kutusu daha önce açılmış  ürün geldi kutu açarken hava sıkışması oluyor bunda olmadı  ve kulaklık dokunmatikleri çalışmıyor iade edicem ürünü,1,1,fatih ö.,2025-10-19,Trendyol,1,KARGO|AMBALAJ|HIZMET,NEG
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Media Marketten aldığım 2. Nesil kulaklığım bundan iyiydi piyasada olmadığı için tekrar alamadım maalesef onun çekim alanı da süperdi kaç metre uzaklıktan algıl,1,1,Esra Ç.,2026-04-19,ASLAN TELEKOM,1,GENEL,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Ürünler cok geç kargoya veriliyor ilgisiz vatan bilgisayar yani alırken iki kez düşünün,1,1,B** D**,2024-11-20,VATAN BİLGİSAYAR,1,GENEL,NEG
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Arkadaşlar almayın sol kulağa oturdu ama sağa oturmadı airpods 2.nesil buna göre hem daha estetik hemde daha güzel oturuyordu kulakta artı kafa hareketleri çalı,1,1,M** A**,2025-11-20,Trendyol,0,GENEL,POZ
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,"evimin sessizliğinden ayrıldığım anda doğru düzgün bir şey duyamıyorum, ses seviyesi aşırı yetersiz. kendim duyamıyorum diye sesi fulleyip etrafımdakilere müzik",1,1,I** B**,2026-03-08,Teknosa,1,MEDYA,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,"Ürün arızalı çıktı yetkili servis raporu istendi aldım ama Trendyol hala destek olmuyor, bir daha asla buradan sipariş vermem yasal haklarımı arayacağım",1,1,K** S**,2026-01-14,Trendyol,1,HIZMET,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Aldığıma en pişman olduğum ürün resmen ya. Tamamen satıcısından kaynaklı bir durum almak isteyen gitsin mağazadan alsın. Alalı 2 ay olmadan karşıya sesi iletmem,1,1,E** A**,2025-04-17,Trendyol,4,GENEL,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Ürün 2 günde elime ulaştı. Orijinal kapalı kutusunda geldi. Ses kalitesi mükemmel yalnız müzik dinlerken kısa süreli ses gidip geliyor. Elektronik arızası var .,1,1,Aykut Ö.,2024-12-17,VATAN BİLGİSAYAR,7,KARGO|KALITE|MEDYA,POZ
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,garantisi çok erken başlatılmış neredeyse bir yıl kadar yetkili servisle görüştüm servise gönderdim 21 iş günü beklemem gerektiğini söylediler bu paraya bu hizm,1,1,B** E**,2025-05-26,MediaMarkt,1,GENEL,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Ürünü 19 mayısta aldım garantisi ocak ayında başlatılmış apple da böyle hatalar yapılmazdı satıcıdan bi halt olmaz,1,1,Ahmet Y. C.,2025-05-19,Trendyol,2,GENEL,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Alalı 2-3 hafta oldu sağ kulaklığım çalışmıyor yardımcı olurmusunuz?,1,1,s** k**,2025-12-15,AKYOL.İLETİŞİM,0,GENEL,NEG
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Ürün gerçekten çok güzel ses kalitesi inanılmaz güzel fakat bir olaya çok üzüldüm insan şarj kablosu göndermez mi ya hadi elektrik priz fişi kimse göndermiyor k,1,1,S** D**,2026-02-17,Gürgençler Apple Yetkili Satıcı,0,BATARYA|MEDYA,POZ
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Ürün bozuk yollandı apple müşteri hizmetletinden defalarca yardım almama rağmen bluetoothu görmüyor,1,1,M** Ç**,2026-02-27,NicGsm,0,GENEL,NEG
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Yanlış bilgi ve yönlendirme yapıldı ve iadesini kabul etmiyorlar.,1,1,Tülin Ç.,2026-01-01,NicGsm,0,GENEL,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Apple’ın sevmediğim yanı bir ürününü alıyorsun eksikleri hiç bitmez…şarj kablosunu da bi zahmet kulaklıla üretip ayni kutuda yollasaydınız,1,1,N** G**,2025-03-13,Trendyol,3,BATARYA,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Orjinal olduğundan çok şüpeliyim,1,1,Y** C**,2025-07-10,MediaMarkt,2,GENEL,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,"Kesinlikle MediaMarkttan satın almayın, sipariş tarihim 7 Kasım elime geçişi 10 Kasım ürünün kurdum garanti bitme sürem 31 Ekim yani 10 gün önceden kurulmuş gib",1,1,**** ****,2025-11-10,MediaMarkt,2,HIZMET,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Ben kulaklık değil haporlör almışım,1,1,M** T**,2026-02-05,Trendyol,1,GENEL,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Sakın almayın çak ürün satıyorlar,1,1,A** G**,2025-07-11,ALDIMGİTTİ,2,GENEL,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Garanti süresi aldığım tarihten daha kısa sürede bitiş gösteriyor ek garanti ise işlenmemiş daha 2 yılı dolmadan bitiş gösteriyor aldığınız tarihte fatura kesil,1,1,y** E** E**,2025-12-03,EMC BİLİŞİM TEKN,0,HIZMET,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Ürün kutusu boş geldi,1,1,s** n** t**,2026-01-16,VATAN BİLGİSAYAR,0,KARGO,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Ürün bozuk aramaları  cevaplamıyor aslan Telekom ürünün arkasında durmuyor,1,1,O** U**,2026-02-12,ASLAN TELEKOM,0,GENEL,NEG
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,sordum ve ancli olduğu söylendi özelliklerde de anc olduğu yazıyor ama bana gelen ancsiz olandı.,1,1,B** C**,2025-05-17,Trendyol,1,GENEL,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Fiyatı bu kadar oynak olmamalı ben aldıktan sonra 300 lira düştü. 20 günde 900 lira fiyat fark ediyor. Trendyol birde kendisi satıyor. Yazık gerçekten.,1,1,S** G**,2025-11-06,Trendyol,3,FIYAT,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Merhaba kulaklık aldım fakat şarjı bir dakikada bitiyor bu konuda bana yardımcı olabilirmisiniz,1,1,**** ****,2025-12-19,AKYOL.İLETİŞİM,0,BATARYA,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,kutum açık geldi bu nasıl rezillik böyle,1,1,**** ****,2025-01-14,Trendyol,2,KARGO,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Sakın almayın ilgisiz satıcı,1,1,O** d**,2025-12-01,AKYOL.İLETİŞİM,0,HIZMET,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Geri istiyorum :(,1,1,E** T**,2025-05-15,MediaMarkt,0,GENEL,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Ürün kulağımdan sürekli düşüyor. Hiç tavsiye etmiyorum,1,1,**** ****,2025-12-21,Trendyol,0,GENEL,POZ
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,"dikkat edin ürün sahte,almayın",1,1,**** ****,2025-09-06,NicGsm,1,KALITE,NEG
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Çok kötü bir ürün sesi dışarı veriyor iade ettim hala değerlendirmede kaç gün geçti almayın aldırmayın,1,1,B** N** T**,2026-02-22,KimSatar,0,HIZMET,NEG
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,İlk defa bır üründen pişman oldum bozuk ürünü satıp 3 defa ıyade gonderdım her defasında retedildi  bu fırmadan uzak durun bence,1,1,**** ****,2025-11-10,NicGsm,1,GENEL,NEG
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Cızıltı var iade ettim ve iademi reddettinizzz,1,1,M** Y**,2025-10-23,MediaMarkt,0,HIZMET,NEG
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Ürünü orijinal diye aldım ve bozuldu şarj olmuyor Trendyol‘un derhal satıcı ile iletişim kurup bana geri dönmelerini istiyorum aksi halde hukuki yollara başvura,1,1,Ç** K** K**,2026-02-27,NicGsm,0,KALITE|BATARYA|HIZMET,POZ
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,1 yıldızı bile haketmiyolar ürünümü aldım hiç açmadan geri iade etmek istedim iadem reddedildi ürünün açıldığı söylendi ama ben ürünü hiç bir şekilde açmadım il,1,1,z** d**,2025-12-10,Trendyol,1,HIZMET,NEG
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Yavaş teslimat,1,1,**** ****,2025-04-09,Trendyol,0,KARGO,NEG
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Ürün orijinal değil çakma ürün gerekli birimlere başvurup şikayet edeceğim,1,1,M** A**,2026-01-31,ALDIMGİTTİ,0,KALITE|HIZMET,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,çokkk memnunummmm,2,2,a** b** d**,2026-02-05,MediaMarkt,0,GENEL,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,2 puan verdim çünkü kutu içinde şarj kablasu kulaklık silikonu yok,2,2,**** ****,2026-02-18,Teknosa,0,BATARYA|AMBALAJ,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,urune bir lafim yok ancak trendyol ozensiz paketlemesi vardi urun sans eseri saglam geldi ayrica urunun garantisi 3 ay once baslamis ilettim bakalim yanit ne ol,2,2,D** C**,2025-04-05,Trendyol,4,KARGO,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Bu kulaklığı ortalama 1 veya 2 ay önce aldım şuana kadar sorunsuz kullandım fakat bir anda sol kulaklık şarj almamaya başladı ve arada bir kutusuda şarja taktığ,2,2,i** ç**,2025-06-27,MediaMarkt,0,BATARYA,POZ
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Alalı 1ay oldu ama kulaklığımın 1tanesı şuanda çalışmıyor maalesef,2,2,**** ****,2024-12-26,Karataş Online,2,GENEL,NEG
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,1ocak 2025 de garantisi başlamış cihazlar gönderiliyor. Bunu belirtirseniz insanlara satmadan önce çok iyi olur. 1.5 yıl garantili kutu üzerinde ki tarihte 2024,2,2,Süleyman H. P.,2025-06-17,Trendyol,2,AMBALAJ,POZ
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Ne demek yalnızca 1 adet alabilirim,2,2,A** c** K**,2025-05-17,Trendyol,1,GENEL,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,"ofiste bu kulağımdayken telefondaki arkadaşım beni duymadığını söyledi , dizi izlerken ekranı kapatınca bazen ses kapanıyor video devam ediyor, fiyat olarak asl",2,2,E** Ş** A**,2025-09-09,Gürgençler Apple Yetkili Satıcı,3,FIYAT|MEDYA,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Güncel: ürünü iade aldılar ancli alıp ancsiz yolladıkları için.,2,2,G** G**,2026-02-22,Trendyol,0,HIZMET,NEG
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Alalı 3 ay oldu kullanıp yorum yapmak istedim başlarda şarjı çok iyi günlerce giderken suan 5 saatte şarjı bitiyor aldığımdan beri telefonda konuşurken sesim ka,2,2,E** n** K**,2025-10-19,Teknosa,0,BATARYA,POZ
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,AirPods 2 den geçtim malzeme kalitesi  iyi değil kulakta düşecek gibi duruyor kargo hızlıydı fakat paketleme çok özensizdi airpods 2 bundan daha iyi ve kaliteli,2,2,i** g**,2025-03-29,Trendyol,0,KARGO|KALITE,POZ
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,0 koruma geldi 00000. neyse ki saglam geldi. biraz daha para verilip farkli bir saticidan alinabilir.,2,2,i** s** k**,2025-11-13,Teknosa,1,KARGO,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,paketleme kötüydü bu konuda hiç beğenmedim deneyip çalışıp çalışmadığınada bakacağım,2,2,f** ç**,2025-06-15,NicGsm,1,GENEL,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Ortlama 1 haftadır kullanıyorum . Son 2-3 gündür sol kulaklıkta cızırtı hissetmeye başladım . Bu konuda yardımcı olabilir misiniz ?,2,2,**** ****,2025-04-30,Trendyol,2,GENEL,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,ürünün sarjı yokmu,2,2,e** d**,2025-11-24,CRATOS İLETİŞİM,0,GENEL,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,1 Ay oldu alalım ilk ses az gidiyordu karşıya şuan da da ses hiç gitmiyor hem de kabında durduk yere sararmalar oldu,2,2,İbrahim E. B.,2024-12-13,VATAN BİLGİSAYAR,1,MEDYA,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,"Kadikoy icinden elimize ulasmasi bes gun surdu, gec kargolandi.",2,2,**** ****,2025-11-04,Trendyol,0,GENEL,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Aralık ayında alıyorum mayıstan başlatıyorsunuz garantiyi ne kadar saçma o zaman 2 yıl garanti demeyin 1 yıl 5 ay şuan garantim.,2,2,Ö** T**,2025-12-29,MediaMarkt,0,HIZMET,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Belki benle alakalı olabilir ama kulağıma büyük geldi,2,2,**** ****,2026-03-06,Teknosa,1,KARGO,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Üründe arıza var,2,2,F** S**,2025-12-19,MediaMarkt,0,GENEL,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,kulaklıkta ses gecikmesi problemi var beklediğim kalitede değil,2,2,İ** K**,2026-02-19,Teknosa,0,MEDYA,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,"Trendyol satıcısından almama rağmen kutusu elime sağlam ulaşmadı, daha önceden açılmaya çalışılmış gibi bir izlenim bıraktı kargoyu açtığımda ürün kapağı fotoğr",2,2,U** A**,2025-12-23,Trendyol,0,KALITE,POZ
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,"Ben çok memnun kalmadım, sürekli kulağımdan düşüyor...",2,2,S** A**,2025-09-24,Gürgençler Apple Yetkili Satıcı,0,GENEL,POZ
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Umdugum gibi cikmadi urun aracta kullanamiyirum 1 dakika konusulmuyor karsi tarafa ses gitmiyor,2,2,**** ****,2025-07-08,NicGsm,0,MEDYA,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Nasıl bir haksızlık daha 2 gün önce aldım fiyat 7999 tl fen 7499 tl ye düşmüş gibi gösteriyorlardı şimdi tam tersi 7499 tl den 6800 e düşürmüş gibi bu ürün gerç,2,2,D** B**,2026-02-12,Teknosa,0,FIYAT,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,"2 gündür kullanıyorum çakma kulaklıktan sonra çok çok iyi geldi, aramalarda da çok güzel karşı taraf ortam gürültülü olsa da  çok iyi duyuyor. GÜNCELLEME KULAĞI",3,3,m** s**,2025-04-17,MediaMarkt,3,KARGO,POZ
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Siparis verdikten 2 hafta sonra geldi kargom,3,3,S** K** d**,2024-10-16,TepeTeknoloji,2,KARGO,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Artı yönleri ses kalitesi şarjı ve tasarımı eksi yönleri kesinlikle kulaktan düşüyor yürürken bile ara ara düzeltmek gerekiyor kablosuz şarjı desteklemiyor. Tam,3,3,T** Ç**,2024-11-18,Teknosa,9,BATARYA|MEDYA,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,İki günde elime ulaştı. Paketleme iyiydi. Ama içinden kablosu çıkmadı. Benim şarjımın kablosu buna uyumlu değil. Eskiden kablo koyuyorlardı ama şimdi kaldırmışl,3,3,K** S**,2025-11-07,MediaMarkt,1,KARGO,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Şimdilik kulanıslı güzel,3,3,S** Ç**,2025-06-16,MediaMarkt,0,GENEL,POZ
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Ürün kusurlu şekilde geldi apple çok iyi marka ama bu şekilde olması üzücü yardımcı olmuyolarr,3,3,s** ç**,2025-08-14,MediaMarkt,0,KARGO,POZ
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Yani kutulama şekliniz bu mu herhangi bir balonlu naylona koyamıyor musunuz ayrıca hediye paketi olarak istedim dümdüz kartona koyup getirmişsiniz.,3,3,Doğukan y. O.,2025-11-19,Trendyol,2,GENEL,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Hızlı geldi,3,3,M** K**,2025-02-19,Trendyol,0,KARGO,POZ
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,"Ürün ambalajsız geldi, üstelik fatura tarihim 12.05 garanti bitiş tarihim 03.05.",3,3,S** T**,2025-05-13,VATAN BİLGİSAYAR,0,KARGO|HIZMET,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Biraz deniyim dedim sesi vs güzel ama şarjı 38 den 33 e düştü hemen normal mi bilmiyorum,3,3,S** A**,2025-10-13,En Uygun Alışveriş,0,BATARYA,POZ
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Yani bukadar para veriyoruz güzel bi paketleme beklerdim kargo gelince ayakkabı aldım sandım. 3 krşluk ürünü çok güzel sarıyorlar siz sadece koli içine koyup gö,3,3,C** G**,2025-05-05,Trendyol,4,KARGO,POZ
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Abartıldığı kadar iyi değil,3,3,A** Ö**,2025-01-06,NicGsm,2,GENEL,POZ
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,idare eder.,3,3,A** G**,2026-04-08,MRD ELEKTRONİK,1,GENEL,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,"Sesi umduğum gibi değil normal çıkıyor bazen çok kısık geliyor  , şarkı dinlerken de konuşurken de daha yüksek ses kalitesi olacak şekilde yapılabilirdi , aldığ",3,3,S** A**,2025-04-27,Trendyol,0,MEDYA,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,iyi hos guzel ama 2 kulakligida ayni anda calistiramadim. sifirlama yaptim tekrar eslestirdim ama olmadi baska bir yolu varmi yoksa,3,3,O** K**,2026-02-26,KimSatar,0,GENEL,POZ
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,İdare eder,3,3,**** ****,2025-03-10,VATAN BİLGİSAYAR,0,GENEL,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Ürün kulakta durmuyor arkadaşlar kaç kişiye denettim hiç konforlu degıl Malesef,3,3,c** ş**,2025-12-23,Trendyol,0,GENEL,NOTR
Airpods 4 Nesil Mxp63Tu A,857508954,Kulaklık,Neden şarj aleti yok yani bu kadar para veriyoruz niye şarj aleti yok,3,3,A** N** M**,2025-11-09,Trendyol,1,BATARYA,NOTR
