yorum,aspect,sentiment
Sorunsuz geldi çok zarif ve çok şık okul ders için kesinlikle öneririm,genel,pozitif
bilgisayari bir iki aydır kullanıyorum problem yok fp memnunum,genel,pozitif
evliyiz mutluyuz huzurluyuz,genel,notr
Kardeşim için aldık paketlemesi güzeldi fiyat performans,ambalaj,pozitif
Kardeşim için aldık paketlemesi güzeldi fiyat performans,fiyat,notr
kardeşime aldım kullanıyor bence güzel memnun şimdilik,genel,pozitif
iyi bı sorunu yok 2 aydır kullanıyorum,genel,pozitif
Güzel kardeşim için aldık dersleri için,genel,pozitif
memnun kaldik,genel,pozitif
güzel uni için aldım yeterki,genel,pozitif
kurulumunda zorlandım dilini de henüz değiştiremedim ama basit işlevler için gayet yeterli,genel,pozitif
kurulumunda zorlandım dilini de henüz değiştiremedim ama basit işlevler için gayet yeterli,genel,negatif
cok iyi geldi saglam geldi paketlemesi iyiydi,kargo,pozitif
cok iyi geldi saglam geldi paketlemesi iyiydi,ambalaj,pozitif
tam bir fiyat performans ürünü,fiyat,notr
çok memnunum bu fiyata piyasadaki güzel ürünlerden biri.,genel,pozitif
çok memnunum bu fiyata piyasadaki güzel ürünlerden biri.,fiyat,pozitif
ürün çok güzel paketlenmiş çok zarif şık bir ürün kurulumu çok kolay oldu...,ambalaj,pozitif
ürün çok güzel paketlenmiş çok zarif şık bir ürün kurulumu çok kolay oldu...,genel,pozitif
bilgisayarım geldi aşırı özenli paketlenmişti ince ve kibar kurulum vs için halledildi biraz yavaş gibi ama fiyatına göre uygun,ambalaj,pozitif
bilgisayarım geldi aşırı özenli paketlenmişti ince ve kibar kurulum vs için halledildi biraz yavaş gibi ama fiyatına göre uygun,genel,pozitif
bilgisayarım geldi aşırı özenli paketlenmişti ince ve kibar kurulum vs için halledildi biraz yavaş gibi ama fiyatına göre uygun,genel,negatif
bilgisayarım geldi aşırı özenli paketlenmişti ince ve kibar kurulum vs için halledildi biraz yavaş gibi ama fiyatına göre uygun,fiyat,pozitif
İş görür güzel bi bilgisayar,genel,pozitif
Ögrencı kullanımına göre ideal bence,genel,notr
👍ders çalışmak için yeterli,genel,notr
genel olqrak güzel tavsiye ederim,genel,pozitif
sağlam kargo ve güzel paketleme kurulumlu geldi çok begendim sadece bir tık yavaş,kargo,pozitif
sağlam kargo ve güzel paketleme kurulumlu geldi çok begendim sadece bir tık yavaş,ambalaj,pozitif
sağlam kargo ve güzel paketleme kurulumlu geldi çok begendim sadece bir tık yavaş,genel,pozitif
sağlam kargo ve güzel paketleme kurulumlu geldi çok begendim sadece bir tık yavaş,genel,negatif
İş görüyor bişiler izlemek ve ofis işleri için uygun,genel,pozitif
"Kurulumu yeni yapıyorum,gayet güzel ve sağlam gözüküyor",kalite,pozitif
"Kurulumu yeni yapıyorum,gayet güzel ve sağlam gözüküyor",genel,pozitif
güzel cihaz kurlumu kolay oldu ancak biraz kasıyor ama iş görür,genel,pozitif
güzel cihaz kurlumu kolay oldu ancak biraz kasıyor ama iş görür,genel,negatif
fiyatına göre çok iyi,genel,pozitif
fiyatına göre çok iyi,fiyat,pozitif
hızlı ve işimi görüyo,genel,pozitif
Gayet kullanışlı alınabilir,genel,notr
babama aldik fiyat performans ürünü,fiyat,notr
Güzel bir bilgisayar,genel,pozitif
güzel ben 3aydır kullanıyorum sarjı hızlı doluyo film izlemek için kullanıyprum,genel,pozitif
güzel ben 3aydır kullanıyorum sarjı hızlı doluyo film izlemek için kullanıyprum,batarya,pozitif
fiyat performans ürünü,fiyat,notr
tam bir fiyat performans ürünü iş için aldım,fiyat,notr
"Çok ağır.. eski tip bir laptop, ev tipi.. iş görür",genel,notr
Basit işler için ideal. Ekrana bayıldım çerçeveler oldukça ince iş görür.,genel,notr
Basit işler için ideal. Ekrana bayıldım çerçeveler oldukça ince iş görür.,ses_goruntu,pozitif
Zarif bir bilgisayar iş görür,genel,notr
Biraz yavaş ama güzel beğendim,genel,negatif
Biraz yavaş ama güzel beğendim,genel,pozitif
Fiyatına göre kullanışlı bir ürün.,fiyat,notr
Fiyat performans çok bir şey beklemeyin günlük kullanım için ideal,fiyat,notr
cok iyi cok begendim,genel,pozitif
guzel ve kullanisli,genel,notr
oyun için olmasada dersler için yeterli bir bilgisayar,genel,notr
yani taksit ile aldım ama umarım birşey olmadan kullanırım.,genel,notr
Fiyat performans,fiyat,notr
fiyatına göre fena değil.,fiyat,pozitif
Hakkını veriyor.,genel,notr
ben beğendim güzel,genel,pozitif
çok kullanışlı ve hafif ben kpss için aldım işimi görüyor şuanlık...,genel,notr
iyi güzel kullanışlı,genel,pozitif
Tek kelime ile harikaa çok güzeldi çok beğendim almanızı tavsiye ederim,genel,pozitif
cidden mükemmel bir ürün bayıldım tavsiye ediyorum şiddetle,genel,pozitif
Ürün elime ulaştı paketleme gerçekten çok mükemmeldi cihazı kurdum...,kargo,pozitif
Ürün elime ulaştı paketleme gerçekten çok mükemmeldi cihazı kurdum...,ambalaj,pozitif
Bilgisayarım sorunsuz geldi üç gün içerisinde elime ulaştı çok memnun kaldım teşekkür ederimmm,kargo,pozitif
Bilgisayarım sorunsuz geldi üç gün içerisinde elime ulaştı çok memnun kaldım teşekkür ederimmm,genel,pozitif
Ofis için aldım gayet hızlı kurulumu kolay...,genel,pozitif
Kızıma aldım çok beğendi Üniversite için kullanıyor.Çok memnun .Görüntü olarakta hafif ve güzel,genel,pozitif
çok beğendim hızlıca elime ulaştı ben ders için aldım güvenerek isteyebilirsiniz,genel,pozitif
çok beğendim hızlıca elime ulaştı ben ders için aldım güvenerek isteyebilirsiniz,kargo,pozitif
Herşey istediğim gibi Bu sefer kargo sarıtu ürün herşey mükemmel...,kargo,pozitif
Herşey istediğim gibi Bu sefer kargo sarıtu ürün herşey mükemmel...,fiyat,pozitif
sağlam geldi şarz iyi bulutut bağlantı var...,kargo,pozitif
sağlam geldi şarz iyi bulutut bağlantı var...,batarya,pozitif
sağlam geldi şarz iyi bulutut bağlantı var...,kalite,pozitif
Tam istediğim boyutta ve hafiflikte lenovo bence çok iyi bir marka...,genel,pozitif
Ürünü çok beğendim . Sorunsuz bir şekilde elime ulaştı...,genel,pozitif
Ürünü çok beğendim . Sorunsuz bir şekilde elime ulaştı...,kargo,pozitif
Ben erkek arkaşıma hediye aldım Baya sağlam güzel paketlenmiş...,kalite,pozitif
Ben erkek arkaşıma hediye aldım Baya sağlam güzel paketlenmiş...,ambalaj,pozitif
Gerçekten tereddüt ederek aldım iyikide almışım... ses kalitesi görüntü kalitesi mükemmel,genel,pozitif
Gerçekten tereddüt ederek aldım iyikide almışım... ses kalitesi görüntü kalitesi mükemmel,ses_goruntu,pozitif
valla paketleme on numara sağ saglim geldi baya şik ve güzel...,ambalaj,pozitif
valla paketleme on numara sağ saglim geldi baya şik ve güzel...,kargo,pozitif
valla paketleme on numara sağ saglim geldi baya şik ve güzel...,genel,pozitif
simdilik memnunum sorunsuz açıldı kuruluma gerek yok,genel,pozitif
Ben çok beğendim almak isteyip tereddütte kalan arkadaşlarıma kesinlikle tavsiye ediyorum,genel,pozitif
gayet güzel kurulumunu yaptım ince zarif...,genel,pozitif
iyiki almışım gerçekten çok iyi. paketleme normaldi ürün baya güzel iş görür...,genel,pozitif
iyiki almışım gerçekten çok iyi. paketleme normaldi ürün baya güzel iş görür...,ambalaj,notr
çok çok iyi ben ders için aldım asla donma yapmıyor,genel,pozitif
5 sınıf oğlum için aldık. Memnunuz,genel,notr
ürün son derece güzel kurulumu oldukça kolay kendiniz rahatlıkla yapabilirsiniz ses ve görüntü kalitesi de gayet güzel,genel,pozitif
ürün son derece güzel kurulumu oldukça kolay kendiniz rahatlıkla yapabilirsiniz ses ve görüntü kalitesi de gayet güzel,ses_goruntu,pozitif
Ürün u kızıma aldim çok begendi teşekkür ederim,genel,pozitif
Ürün beklediğimden çok daha güzel geldi paketlemesi de çok iyiydi fiyatı da şimdiki bilgisayarlara göre çok uygun...,genel,pozitif
Ürün beklediğimden çok daha güzel geldi paketlemesi de çok iyiydi fiyatı da şimdiki bilgisayarlara göre çok uygun...,ambalaj,pozitif
Ürün beklediğimden çok daha güzel geldi paketlemesi de çok iyiydi fiyatı da şimdiki bilgisayarlara göre çok uygun...,fiyat,pozitif
ürün 10 numara 5 yıldiz efsanee tam benim aradigimm,genel,pozitif
"tereddütlerım vardı akşam, sıparıs, verdım sabahında geldı kızım ıcın...",kargo,pozitif
"tereddütlerım vardı akşam, sıparıs, verdım sabahında geldı kızım ıcın...",genel,pozitif
teşekkür ederim gayet memnunum çok beğendim,genel,pozitif
"oğluma aldık. çok memnun, çok kullanışlı. ev kullanıcısı için harika. hızlı teslimat için teşekkürler.",genel,pozitif
"oğluma aldık. çok memnun, çok kullanışlı. ev kullanıcısı için harika. hızlı teslimat için teşekkürler.",kargo,pozitif
leptop çok güzel hızlı geldi teşekkür ederim,genel,pozitif
leptop çok güzel hızlı geldi teşekkür ederim,kargo,pozitif
Bir aydan az bir süredir kullanıyorum. Üniversite ve ofis işleri almıştım. Şimdilik her şey güzel,genel,pozitif
Güzel ürün ben ders çalışmak için almıştım işimi görüyor,genel,pozitif
kardeşime aldım çok güzel...,genel,pozitif
harika teşekkür ederim herşey için iyiki varsınız,genel,pozitif
ben beğendim sadece YouTube ve PDFlerim için kısacası kpss çalışacaktım...,genel,pozitif
beklediğimden de iyi çıktı satıcı çok ilgi teşekkürler,genel,pozitif
Öğrenci için almıştım çok süper,genel,pozitif
Öncelikle firmaya teşekkür ederim 1 günde Elime ulaştı Alıcak olan arkadaşlara tavsiye ederim...,kargo,pozitif
Öncelikle firmaya teşekkür ederim 1 günde Elime ulaştı Alıcak olan arkadaşlara tavsiye ederim...,genel,pozitif
çok beğendim fiyat olarak da çok uygun,genel,pozitif
çok beğendim fiyat olarak da çok uygun,fiyat,pozitif
Kızım için aldım çok beğendi teşekkürler,genel,pozitif
Ürünü alırken başlarda tereddüt etmiştim alsam mı almasam mı diye kararsız kalmıştım. Laptop kurulumu kendisi yapıyor Şarjı dayanaklı Paketleme kusursuz yapılmı,genel,notr
Ürünü alırken başlarda tereddüt etmiştim alsam mı almasam mı diye kararsız kalmıştım. Laptop kurulumu kendisi yapıyor Şarjı dayanaklı Paketleme kusursuz yapılmı,batarya,pozitif
Ürünü alırken başlarda tereddüt etmiştim alsam mı almasam mı diye kararsız kalmıştım. Laptop kurulumu kendisi yapıyor Şarjı dayanaklı Paketleme kusursuz yapılmı,ambalaj,pozitif
hemşirelik öğrencisiyim ben memnunum kullanışı rahat gayet iyi .,genel,pozitif
kuzenim üniversite için almıştı çok memnun kalınca bana da tavsiye etti...,genel,pozitif
Kuzenim almıştı bende ondan görüp aldım çok hafif ince ve fiyatına göre iyi bir ürün...,genel,pozitif
Kuzenim almıştı bende ondan görüp aldım çok hafif ince ve fiyatına göre iyi bir ürün...,fiyat,pozitif
Ürün elime ulaştı paketleme çok özenliydi tavsiye ederim...,kargo,pozitif
Ürün elime ulaştı paketleme çok özenliydi tavsiye ederim...,ambalaj,pozitif
gerçekten müthiş bir ürün. öğrenciyim ve işimi görüyor şarjı çok uzun süre gidiyor ses kalitesi beklediğimden de iyi bayıldımmm...,genel,pozitif
gerçekten müthiş bir ürün. öğrenciyim ve işimi görüyor şarjı çok uzun süre gidiyor ses kalitesi beklediğimden de iyi bayıldımmm...,batarya,pozitif
gerçekten müthiş bir ürün. öğrenciyim ve işimi görüyor şarjı çok uzun süre gidiyor ses kalitesi beklediğimden de iyi bayıldımmm...,ses_goruntu,pozitif
Beklediğimden daha iyi eski Laptopda benim aynı markaydı bozulunca acil laptop ihtiyacım oldu...,genel,pozitif
çok beğendim gayet güzel ve hızlı geldi,genel,pozitif
çok beğendim gayet güzel ve hızlı geldi,kargo,pozitif
çok güzel bir ürün iyi paketlenmisti hızlı kargo,genel,pozitif
çok güzel bir ürün iyi paketlenmisti hızlı kargo,ambalaj,pozitif
çok güzel bir ürün iyi paketlenmisti hızlı kargo,kargo,pozitif
ben bilgisayarı beğendim tam bir fiyat performans ürünü çok şık ince duruyor ve kolay taşınabiliyor,genel,pozitif
ben bilgisayarı beğendim tam bir fiyat performans ürünü çok şık ince duruyor ve kolay taşınabiliyor,fiyat,notr
Mayis ayında aldim 5380 e memnunum günlük işleri yapıyorum...,fiyat,pozitif
Mayis ayında aldim 5380 e memnunum günlük işleri yapıyorum...,genel,pozitif
ürün guzel bir şekilde paketlenmiş ve sağlam elimize geçti...,ambalaj,pozitif
ürün guzel bir şekilde paketlenmiş ve sağlam elimize geçti...,kargo,pozitif
ürün guzel bir şekilde paketlenmiş ve sağlam elimize geçti...,genel,pozitif
Gerçekten laptop mükemmel paketleme harikaydı,genel,pozitif
Gerçekten laptop mükemmel paketleme harikaydı,ambalaj,pozitif
tavsiye ederim bilgisayar çok güzel çalışıyor maşallah,genel,pozitif
Beklediğim den çok daha güzel geldi hiç bir hasar yoktu bilgisayar asla kasmıyor...,genel,pozitif
kızıma üniversitesi için aldım çok uygun fiyata ve umduğumuz dan daha iyi çıktı...,fiyat,pozitif
kızıma üniversitesi için aldım çok uygun fiyata ve umduğumuz dan daha iyi çıktı...,genel,pozitif
ürün iyi paketleme güzeldi severek kullanıyorum,genel,pozitif
ürün iyi paketleme güzeldi severek kullanıyorum,ambalaj,pozitif
Ürün sapa sağlam geldi bir gün sonra kargo teslim edildi . İş yerim için aldım...,kargo,pozitif
Ürün sapa sağlam geldi bir gün sonra kargo teslim edildi . İş yerim için aldım...,kalite,pozitif
gayet iyi kurulumu basit gayet hızlı sıfır kutusunda geliyor...,genel,pozitif
çok güzel şık ve kullanışlı tavsiye ederim almak isteyen alsin bende okul için aldım tavsiye ederim,genel,pozitif
sorunsuz geldi paketleme sağlam yapılmıştı satıcıya teşekkürler...,kargo,pozitif
sorunsuz geldi paketleme sağlam yapılmıştı satıcıya teşekkürler...,ambalaj,pozitif
Çantamla çok güzel kombin oldu,genel,pozitif
efsane işimi rahatlıkla görür öğrenciler için tavsiye ederim,genel,pozitif
Çok güzel sağlam geldi 11 inde şipariş verdim ayın 12 si geldi...,kargo,pozitif
Çok güzel sağlam geldi 11 inde şipariş verdim ayın 12 si geldi...,kalite,pozitif
Ürün gayet sağlam kurulum kolay paketleme gayet iyiydi...,kalite,pozitif
Ürün gayet sağlam kurulum kolay paketleme gayet iyiydi...,ambalaj,pozitif
Ürün gayet sağlam kurulum kolay paketleme gayet iyiydi...,genel,pozitif
online eğitim için aldım çok kullanışlı şık bı laptop,genel,pozitif
Gerçekten bayıldım özellikle de hemen yorum yapmak istemedim tam bir ay oldu kullanalı...,genel,pozitif
Yaklaşık 3 4 aydır kullanıyorum kesinlikle hiç bir sorun yaşamadım...,genel,pozitif
Kurulumu kendim yaptım çok güzel zarif bir bilgisayar beğendim kargo da sağlam geldi,genel,pozitif
Kurulumu kendim yaptım çok güzel zarif bir bilgisayar beğendim kargo da sağlam geldi,kargo,pozitif
Hasarsız geldi paketleme çok iyiydi teşekkür ederim,kargo,pozitif
Hasarsız geldi paketleme çok iyiydi teşekkür ederim,ambalaj,pozitif
aslında 2 tane sipariş verecektim ama bı sorun yaşamaktan korktum... Ürün çok güzel hızlı kargolama da güzel,genel,pozitif
aslında 2 tane sipariş verecektim ama bı sorun yaşamaktan korktum... Ürün çok güzel hızlı kargolama da güzel,kargo,pozitif
ürün güzel satışı çok güzel paketlemiş göndermişti...,genel,pozitif
ürün güzel satışı çok güzel paketlemiş göndermişti...,ambalaj,pozitif
6 aydır kullanıyorum çok memnunum f/p ürünü,genel,pozitif
6 aydır kullanıyorum çok memnunum f/p ürünü,fiyat,notr
öncelikle satıcı ürünü çok kısa süre içerisinde kargoladı ve elime ulaştı. bilgisayar tam bir öğrenci bilgisayarı alalı birkaç hafta oldu oyun vs indirince yava,kargo,pozitif
öncelikle satıcı ürünü çok kısa süre içerisinde kargoladı ve elime ulaştı. bilgisayar tam bir öğrenci bilgisayarı alalı birkaç hafta oldu oyun vs indirince yava,genel,pozitif
öncelikle satıcı ürünü çok kısa süre içerisinde kargoladı ve elime ulaştı. bilgisayar tam bir öğrenci bilgisayarı alalı birkaç hafta oldu oyun vs indirince yava,genel,negatif
siz ne biçim satıcısınız bozuk ürünü bana kakaladınız 2 günde bozuldu ürün açıldı diye kabul etmiyorsunuz böyle saçmalık mı olur yazıklar olsun,kalite,negatif
siz ne biçim satıcısınız bozuk ürünü bana kakaladınız 2 günde bozuldu ürün açıldı diye kabul etmiyorsunuz böyle saçmalık mı olur yazıklar olsun,genel,negatif
Kesinlikle tavsiye etmiyorum satıcıya sorup almıştım. Fakat daha alalı 1 hafta olmadan güncelleme alırken donup kaldı. Garantiye gönderdim içerisine herhangi bi,genel,negatif
Youtubeye girmek 15 dk sürüyor tavsiye etmiyorum,genel,negatif
"paranızı çöp etmeyin kesinlikle almayın daha alalı bir ay olmadı kendi kendine ses gidiyor geri gelmiyor, film izlerken donuyor ekran, sarji 5 dakikada bitiyor",ses_goruntu,negatif
"paranızı çöp etmeyin kesinlikle almayın daha alalı bir ay olmadı kendi kendine ses gidiyor geri gelmiyor, film izlerken donuyor ekran, sarji 5 dakikada bitiyor",genel,negatif
"paranızı çöp etmeyin kesinlikle almayın daha alalı bir ay olmadı kendi kendine ses gidiyor geri gelmiyor, film izlerken donuyor ekran, sarji 5 dakikada bitiyor",batarya,negatif
hayatımda gördüğüm en kötü bilgisayar olabilir iade etsem şu dakikada iade edebilirdim bilgisayarı açıyorum Bir saat sonra bekliyorum ki açılsın ben hayatta bu,genel,negatif
kargom kayıp 😒,kargo,negatif
çok yavaş maalesef iade,genel,negatif
ürünün birkaç yerinde çizik ses sistemi çok kötü,kalite,negatif
ürünün birkaç yerinde çizik ses sistemi çok kötü,ses_goruntu,negatif
Aşırı derece de yavaş ve donma yapıyor Google dahi giremiyor daha önce hiç böyle bir laptop görmedim. İade ediyorum.,genel,negatif
Ürün kendi kendine kasıp dönüyor açılmıyor bazen tema vs tıkanıyor..,genel,negatif
ben ürünü iade ettim ucretimi talep ediyorum,genel,negatif
Ürün 6 ay içinde kullanılmaz hale geldi servis 16 bin tl istedi garantili olmasıda  bir işe taramıyor bu konuda ne yapabilirsiniz,kalite,negatif
Ürün 6 ay içinde kullanılmaz hale geldi servis 16 bin tl istedi garantili olmasıda  bir işe taramıyor bu konuda ne yapabilirsiniz,genel,negatif
kamerası çalışmıyo internet çok kasıyor ayrıca çok yavaş hiç beğenmedim iade ettim,kalite,negatif
kamerası çalışmıyo internet çok kasıyor ayrıca çok yavaş hiç beğenmedim iade ettim,genel,negatif
abi bu ne ya 5 para etmez bu ürün. Yazık değil mi bize. zaten bir hafta da ancak geldi. çıka çıka tam bir hayal kırıklığı çıktı.  en az 3 saat sürdü yüklenip aç,genel,negatif
abi bu ne ya 5 para etmez bu ürün. Yazık değil mi bize. zaten bir hafta da ancak geldi. çıka çıka tam bir hayal kırıklığı çıktı.  en az 3 saat sürdü yüklenip aç,kargo,negatif
ürün ü iade etmek istiyorum az önce iletişim numarası istedim reddedildi param çöpe gitti tüketici haklarına şikayette bulunacam.,genel,negatif
Hard disk olanı almıştım fakat bana ssd olmayanı gönderilmiş bir türlü kurulum yapamadık iade ettim Casper kalitesi diye düşünmüştüm rezil olduk paramızla,genel,negatif
Hard disk olanı almıştım fakat bana ssd olmayanı gönderilmiş bir türlü kurulum yapamadık iade ettim Casper kalitesi diye düşünmüştüm rezil olduk paramızla,kalite,negatif
Güncellenemedi kaç saattir açılamadı,genel,negatif
Ekran ikinci kullanımda gitti. Resmen depoda durmuş bozuk ürünü satmışsınız. Şikayet edeceğim.,ses_goruntu,negatif
Ekran ikinci kullanımda gitti. Resmen depoda durmuş bozuk ürünü satmışsınız. Şikayet edeceğim.,kalite,negatif
15 kasımda sizden aldım leptop bilgisayar kılavye yazıyı çok geç yazıyor neyden olabilir nasıl yapabilirim acilen dönüş yapsanız,kalite,negatif
15 kasımda sizden aldım leptop bilgisayar kılavye yazıyı çok geç yazıyor neyden olabilir nasıl yapabilirim acilen dönüş yapsanız,genel,negatif
Çok kötü yavaş,genel,negatif
"Çok kötü daha 1 ayı bitmeden kasmaya başladı, bilgisayardan ses gelmiyor ALMAYIN aldırtmayın!!!!!  çok kötü aldığıma çok pişmanım",genel,negatif
"Çok kötü daha 1 ayı bitmeden kasmaya başladı, bilgisayardan ses gelmiyor ALMAYIN aldırtmayın!!!!!  çok kötü aldığıma çok pişmanım",ses_goruntu,negatif
Almayın aldırmayın bir youtubeye girmek için yarım saate açılmasını bekledim aşırı donuyor daha sabah geldi bilgisayar yeni açtım. Fiyatı uygun diyecekseniz dem,genel,negatif
Almayın aldırmayın bir youtubeye girmek için yarım saate açılmasını bekledim aşırı donuyor daha sabah geldi bilgisayar yeni açtım. Fiyatı uygun diyecekseniz dem,fiyat,pozitif
Almayın aldırmayın bir youtubeye girmek için yarım saate açılmasını bekledim aşırı donuyor daha sabah geldi bilgisayar yeni açtım. Fiyatı uygun diyecekseniz dem,kargo,pozitif
aşşırı yavaş. daha yeni olmasına rağmen böyleyse ileride nasıl olur bilemiyorum. basit işler için almama rağmen onları dahi tin tin anca yapıyor. iadeye gönderd,genel,negatif
Güncellenmiyor,genel,notr
keşke almadaydim  ya saçma sapan hiç bir özelliği olmayan ağır çalışan bir bilgisayar tavsiye etmiyorum. ve aşırı hızlı bitiyor şarji dandik bir bilgisayar 👎,genel,negatif
keşke almadaydim  ya saçma sapan hiç bir özelliği olmayan ağır çalışan bir bilgisayar tavsiye etmiyorum. ve aşırı hızlı bitiyor şarji dandik bir bilgisayar 👎,batarya,negatif
Kesinlikle tavsiye etmiyorum bilgisayarı kurarken hafıza doldu şarjdayken olan şarjıda bitti şuan garantiye gitti ürün şarj 5 dkka bile dayanmıyor,genel,negatif
Kesinlikle tavsiye etmiyorum bilgisayarı kurarken hafıza doldu şarjdayken olan şarjıda bitti şuan garantiye gitti ürün şarj 5 dkka bile dayanmıyor,batarya,negatif
beğenmedim maalesef çok yavaş,genel,negatif
Aşırı donuyor iade ettim kabul etmediler. Açılan kullanılan ürün iade alınmıyormuş. Ben bunu kullanmadan yavaş olup olmadığını nereden bileceğim. Tek yaptığım t,genel,negatif
bozuk bilgisayar Gönderdiler.Sıfır bilgisayar açılmıyor 4 saat oldu halâ güncelleştirme devam ediyor diyor.Sıfır bilgisayar bu nasıl olabilir .değişim istedik y,kalite,negatif
bozuk bilgisayar Gönderdiler.Sıfır bilgisayar açılmıyor 4 saat oldu halâ güncelleştirme devam ediyor diyor.Sıfır bilgisayar bu nasıl olabilir .değişim istedik y,genel,negatif
Cok yavas donuyor,genel,negatif
malesef böyle rezil bir şey görmedim 3 saattir ugrasiyoruz bi oturum acmadi bi İnternet bağlantısı yok diyip duruyor yorumlara da baktım malesef kronik sorunu b,genel,negatif
Çöpün çöpü 5 para etmez,genel,negatif
valla sesi gidiyor soyleyim,ses_goruntu,negatif
ya daha bugün aldım ama PlayStore inmiyor hiçbir şey inmiyor ne yapacağımı bilmiyorum yaa iade edilirse iade edeceğim,genel,negatif
daha çok yeni olduğu için performansına dair yorum yapamıyorum. ısınma sorunu yaşamadık paket kargo çok iyiydi hasarsızca geldi. ben Word vb. Office programları,genel,notr
daha çok yeni olduğu için performansına dair yorum yapamıyorum. ısınma sorunu yaşamadık paket kargo çok iyiydi hasarsızca geldi. ben Word vb. Office programları,kargo,pozitif
daha çok yeni olduğu için performansına dair yorum yapamıyorum. ısınma sorunu yaşamadık paket kargo çok iyiydi hasarsızca geldi. ben Word vb. Office programları,ambalaj,pozitif
Dünyanın en kötü bilgisayarı kasma donma ne ararsan var,genel,negatif
Ürün istediğim ses kalitesinde olmadığı için iademi kabul etmediler tredyol beni aradı kendileri de değil alıcak olan kişiler biraz daha para verip kaliteli ola,ses_goruntu,negatif
Ürün istediğim ses kalitesinde olmadığı için iademi kabul etmediler tredyol beni aradı kendileri de değil alıcak olan kişiler biraz daha para verip kaliteli ola,genel,negatif
Çok yavaştı. Memnun kalmadık 1 hafta kullandık servislik oldu. Sonra başkasına satmak zorunda kaldık.,genel,negatif
1 yıldız bile hak etmiyor mecburiyetten onu da verdim hayatım da aldığım en dandik en kötü ürün ürünün kusurlu olmasına rağmen iade veya değişim almadılar yazık,genel,negatif
kızıma aldım çok kötü sürekli serviste ve dihim yapmıyorlar sarzi takılıyken bile kapaniuor,genel,negatif
kızıma aldım çok kötü sürekli serviste ve dihim yapmıyorlar sarzi takılıyken bile kapaniuor,batarya,negatif
bilgisayar hatalı çıktı kamera ve bulutut  hata veriyor sesi çok az ve kurulum yaptıktan sonra sürekli güncelleme yapıyor cihaz çok yavaş iade kodu oluşturdum d,kalite,negatif
bilgisayar hatalı çıktı kamera ve bulutut  hata veriyor sesi çok az ve kurulum yaptıktan sonra sürekli güncelleme yapıyor cihaz çok yavaş iade kodu oluşturdum d,ses_goruntu,negatif
bilgisayar hatalı çıktı kamera ve bulutut  hata veriyor sesi çok az ve kurulum yaptıktan sonra sürekli güncelleme yapıyor cihaz çok yavaş iade kodu oluşturdum d,genel,negatif
Ürünü alalı 1 ay bile olmadan bozuldu ekran kapandı açılmıyo garanti kağıdı kayboldu gönderemedim elimde öyle kaldı ne yapmam gerekiyo garanti servisine faturay,kalite,negatif
Ürünü alalı 1 ay bile olmadan bozuldu ekran kapandı açılmıyo garanti kağıdı kayboldu gönderemedim elimde öyle kaldı ne yapmam gerekiyo garanti servisine faturay,ses_goruntu,negatif
Bir kaç gün önce elime ulaştı bugün kullanmak için açtım çok basit programlar yükledim googlechrome ve capcut bunları bile kaldırmadı o kadar yavaşki laptopu ka,genel,negatif
5 para etmez ürün bugün teslim aldım şarjdan çıkardığın anda laptop batarya boş diyip kapanıyor bulaşmayın,batarya,negatif
5 para etmez ürün bugün teslim aldım şarjdan çıkardığın anda laptop batarya boş diyip kapanıyor bulaşmayın,genel,negatif
Ocak ayında aldım 1 aydır kullanıyordum ki 15 gündür sürekli kapanıyor ve canı istediği zaman açılıyor malesef ki ucuz etin yahnisi yenmiyor !,genel,negatif
ses sıkıntısı var,ses_goruntu,negatif
Ben ilk defa aldım ve çok pişmanım çalıştığım için ilk kullanmadım ve fark etmedim ama çok yavaş çalışıyor ve sürekli bir sayfada takılıp kalıyor kullanışını hi,genel,negatif
bilgisayar sürekli kendi kendine kapanıyor,genel,negatif
sakın yanılıp almayın pişmanlık gidin iyi birşey alın tablet vs alın ama bu asla hem yavaş hem kendi kendine kapanıyor pişman olursunuz elimden cıkarmaya calısı,genel,negatif
ürününüz halen donuyor nasıl gönderebilirim işlem yapılmıyor,genel,negatif
cok kasıyor 5 ay oldu alalı cidden hiç bişeyde yuklu degil,genel,negatif
ürün kargo hızı mükemmel onun dışında aşırı donuyor kurulumu daha yapamadım...,kargo,pozitif
ürün kargo hızı mükemmel onun dışında aşırı donuyor kurulumu daha yapamadım...,genel,negatif
Çok kasıyor Öyle böyle değil yani 65 yaşın üzeri için alacaksanız efsane  ele geçmez,genel,negatif
Nasıl bir bilgisayar anlamadım. Alalı 1 hafta olmadı 3-4 gündür donuyor sistemi yavaş. Bu paraya demekki bu ürün. 9250 aldım indirimle. Keşke başka marka baksay,genel,negatif
uygun diye almıştım ilk açtığımda ekran karıncalandı bekledim defalarca başa sardı asla açmadı. sizi bilmem ama bu tür şeyleri gidip mağazadan almak daha iyi.,fiyat,pozitif
uygun diye almıştım ilk açtığımda ekran karıncalandı bekledim defalarca başa sardı asla açmadı. sizi bilmem ama bu tür şeyleri gidip mağazadan almak daha iyi.,ses_goruntu,negatif
uygun diye almıştım ilk açtığımda ekran karıncalandı bekledim defalarca başa sardı asla açmadı. sizi bilmem ama bu tür şeyleri gidip mağazadan almak daha iyi.,genel,negatif
